VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-03-01 10:33:14,2016-03-01 10:50:15,6,1.40,-73.983322143554688,40.762561798095703,1,N,-73.988777160644531,40.745880126953125,1,11,0,0.5,2.36,0,0.3,14.16
2,2016-03-01 10:33:14,2016-03-01 10:42:09,6,1.13,-73.973594665527344,40.764026641845703,1,N,-73.973411560058594,40.751743316650391,1,7,0,0.5,1.95,0,0.3,9.75
1,2016-03-01 10:33:15,2016-03-01 10:38:10,1,.70,-73.962997436523438,40.758232116699219,1,N,-73.970344543457031,40.764617919921875,2,5,0,0.5,0,0,0.3,5.8
2,2016-03-01 10:33:15,2016-03-01 10:41:13,5,.92,-73.971885681152344,40.761581420898437,1,N,-73.976585388183594,40.751487731933594,1,6.5,0,0.5,4,0,0.3,11.3
2,2016-03-01 10:33:15,2016-03-01 10:50:13,1,6.90,-73.960479736328125,40.769908905029297,1,N,-74.011695861816406,40.702396392822266,1,21.5,0,0.5,2.5,0,0.3,24.8
2,2016-03-01 10:33:15,2016-03-01 10:37:03,1,.46,-73.960128784179687,40.778999328613281,1,N,-73.960975646972656,40.774925231933594,1,4.5,0,0.5,1.06,0,0.3,6.36
2,2016-03-01 10:33:15,2016-03-01 10:56:08,1,3.36,-73.991828918457031,40.749839782714844,1,N,-73.953498840332031,40.767299652099609,1,16,0,0.5,1,0,0.3,17.8
1,2016-03-01 10:33:16,2016-03-01 10:51:09,1,1.40,-73.978172302246094,40.741752624511719,1,N,-73.997657775878906,40.753059387207031,1,11.5,0,0.5,1,0,0.3,13.3
1,2016-03-01 10:33:16,2016-03-01 10:44:07,3,.80,-74.002159118652344,40.715015411376953,1,N,-73.991249084472656,40.716957092285156,2,8,0,0.5,0,0,0.3,8.8
1,2016-03-01 10:33:16,2016-03-01 10:45:06,1,1.40,-73.983451843261719,40.747180938720703,1,N,-73.977340698242188,40.764236450195313,1,9,0,0.5,1.95,0,0.3,11.75
1,2016-03-01 10:33:16,2016-03-01 11:29:39,1,10.50,-73.872917175292969,40.774040222167969,1,N,-74.001571655273438,40.730777740478516,1,41.5,0,0.5,8.45,0,0.3,50.75
1,2016-03-01 10:33:16,2016-03-01 10:58:18,1,4.40,-73.971565246582031,40.763622283935547,1,N,-73.94720458984375,40.72894287109375,1,19.5,0,0.5,4.05,0,0.3,24.35
1,2016-03-01 10:33:17,2016-03-01 10:44:48,1,1.40,-73.995643615722656,40.724582672119141,1,N,-74.005516052246094,40.738044738769531,1,9,0,0.5,1.95,0,0.3,11.75
1,2016-03-01 10:33:17,2016-03-01 10:50:57,1,1.20,-73.989067077636719,40.763412475585938,1,N,-73.996597290039063,40.748645782470703,1,11.5,0,0.5,2.46,0,0.3,14.76
2,2016-03-01 10:33:17,2016-03-01 10:49:34,1,2.84,-73.986122131347656,40.756752014160156,1,N,-74.005760192871094,40.718429565429687,2,12.5,0,0.5,0,0,0.3,13.3
1,2016-03-01 10:33:18,2016-03-01 10:49:49,1,1.60,-73.976531982421875,40.765911102294922,1,N,-73.992630004882813,40.748523712158203,1,11.5,0,0.5,2.45,0,0.3,14.75
1,2016-03-01 10:33:18,2016-03-01 10:46:54,1,9.30,-73.958053588867188,40.760631561279297,1,N,-73.873069763183594,40.774456024169922,1,26,0,0.5,6.45,5.54,0.3,38.79
2,2016-03-01 10:33:18,2016-03-01 10:40:05,5,.57,-73.986839294433594,40.766521453857422,1,N,-73.992042541503906,40.759201049804688,1,6,0,0.5,4,0,0.3,10.8
2,2016-03-01 10:33:18,2016-03-01 10:56:07,1,1.97,-74.004631042480469,40.734291076660156,1,N,-73.981842041015625,40.750209808349609,1,14.5,0,0.5,2,0,0.3,17.3
2,2016-03-01 10:33:18,2016-03-01 11:12:58,6,4.77,-73.975540161132813,40.752174377441406,1,N,-74.006256103515625,40.723587036132813,1,26.5,0,0.5,5.46,0,0.3,32.76
2,2016-03-01 10:33:18,2016-03-01 10:41:14,2,1.13,-73.987922668457031,40.779388427734375,1,N,-73.981216430664063,40.765800476074219,2,7,0,0.5,0,0,0.3,7.8
2,2016-03-01 10:33:18,2016-03-01 10:43:19,1,1.98,-73.971206665039063,40.798061370849609,1,N,-73.958511352539062,40.780616760253906,1,9,0,0.5,1.96,0,0.3,11.76
1,2016-03-01 10:33:19,2016-03-01 10:54:24,1,2.00,-73.988258361816406,40.774639129638672,1,N,-73.956291198730469,40.764228820800781,2,14,0,0.5,0,0,0.3,14.8
1,2016-03-01 10:33:19,2016-03-01 10:46:54,1,1.50,-73.968925476074219,40.785854339599609,1,N,-73.964393615722656,40.770431518554688,1,10,0,0.5,2.16,0,0.3,12.96
2,2016-03-01 10:33:19,2016-03-02 10:12:47,1,1.14,-73.997711181640625,40.735992431640625,1,N,-74.004730224609375,40.747028350830078,1,7,0,0.5,0.78,0,0.3,8.58
2,2016-03-01 10:33:19,2016-03-01 10:41:40,3,.59,-73.9991455078125,40.744308471679687,1,N,-73.989631652832031,40.740657806396484,1,6.5,0,0.5,1.46,0,0.3,8.76
1,2016-03-01 10:33:20,2016-03-01 10:44:32,1,.90,-73.990852355957031,40.741825103759766,1,N,-73.987518310546875,40.751823425292969,2,8,0,0.5,0,0,0.3,8.8
1,2016-03-01 10:33:20,2016-03-01 10:38:10,1,.50,-73.972503662109375,40.746631622314453,1,N,-73.975883483886719,40.751411437988281,2,5,0,0.5,0,0,0.3,5.8
1,2016-03-01 10:33:20,2016-03-01 10:46:29,1,1.60,-73.952957153320313,40.791748046875,1,N,-73.965911865234375,40.771812438964844,2,9.5,0,0.5,0,0,0.3,10.3
2,2016-03-01 10:33:20,2016-03-01 10:49:32,2,2.47,-73.950614929199219,40.770893096923828,1,N,-73.979133605957031,40.758983612060547,2,12.5,0,0.5,0,0,0.3,13.3
1,2016-03-01 10:33:21,2016-03-01 10:54:53,1,2.50,-73.976348876953125,40.776195526123047,1,N,-73.997207641601563,40.75634765625,1,14.5,0,0.5,1.5,0,0.3,16.8
1,2016-03-01 10:33:21,2016-03-01 10:51:35,1,2.80,-73.949821472167969,40.784473419189453,1,N,-73.982139587402344,40.770523071289063,1,14.5,0,0.5,3,0,0.3,18.3
1,2016-03-01 10:33:21,2016-03-01 10:35:44,1,.20,-73.995468139648438,40.712249755859375,1,N,-73.990318298339844,40.712570190429688,2,3.5,0,0.5,0,0,0.3,4.3
1,2016-03-01 10:33:21,2016-03-01 10:55:23,1,2.70,-73.989341735839844,40.752655029296875,1,N,-74.002861022949219,40.718311309814453,1,15,0,0.5,3.15,0,0.3,18.95
1,2016-03-01 10:33:21,2016-03-01 10:42:53,1,1.50,-74.001602172851562,40.741168975830078,1,N,-73.988273620605469,40.728733062744141,1,8,0,0.5,1.5,0,0.3,10.3
1,2016-03-01 10:33:21,2016-03-01 10:41:43,1,1.20,-73.990516662597656,40.746067047119141,1,N,-73.9788818359375,40.761898040771484,1,7.5,0,0.5,2,0,0.3,10.3
2,2016-03-01 10:33:21,2016-03-01 10:41:46,1,.71,-73.969749450683594,40.760772705078125,1,N,-73.978065490722656,40.763465881347656,1,7,0,0.5,2.34,0,0.3,10.14
2,2016-03-01 10:33:21,2016-03-01 10:44:15,3,1.69,-73.957038879394531,40.782985687255859,1,N,-73.969772338867187,40.763080596923828,2,9,0,0.5,0,0,0.3,9.8
1,2016-03-01 10:33:22,2016-03-01 10:53:32,1,3.40,-74.0078125,40.710220336914063,1,N,-74.000106811523438,40.753314971923828,1,16,0,0.5,3.35,0,0.3,20.15
1,2016-03-01 10:33:23,2016-03-01 10:49:10,2,2.50,0,0,1,N,0,0,2,12,0,0.5,0,0,0.3,12.8
1,2016-03-01 10:33:23,2016-03-01 10:44:29,1,1.10,-73.973472595214844,40.760967254638672,1,N,-73.960693359375,40.769626617431641,2,8.5,0,0.5,0,0,0.3,9.3
2,2016-03-01 10:33:23,2016-03-01 10:38:40,1,.74,-74.00213623046875,40.72637939453125,1,N,-74.007049560546875,40.719200134277344,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-03-01 10:33:23,2016-03-01 10:37:02,2,.47,-73.9822998046875,40.768527984619141,1,N,-73.9793701171875,40.772716522216797,2,4.5,0,0.5,0,0,0.3,5.3
2,2016-03-01 10:33:23,2016-03-01 10:38:17,2,.92,-73.969398498535156,40.766475677490234,1,N,-73.960159301757813,40.776226043701172,1,5.5,0,0.5,1,0,0.3,7.3
2,2016-03-01 10:33:23,2016-03-01 10:39:20,1,1.08,-73.988693237304688,40.736961364746094,1,N,-73.979042053222656,40.750900268554687,2,6,0,0.5,0,0,0.3,6.8
2,2016-03-01 10:33:23,2016-03-01 10:41:42,1,.97,-74.003990173339844,40.747978210449219,1,N,-73.990524291992188,40.74151611328125,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-03-01 10:33:23,2016-03-01 10:38:13,1,1.01,-73.991264343261719,40.739418029785156,1,N,-74.005622863769531,40.741138458251953,1,6,0,0.5,1,0,0.3,7.8
2,2016-03-01 10:33:23,2016-03-01 10:46:42,1,2.88,-73.9822998046875,40.767631530761719,1,N,-73.959197998046875,40.783161163330078,1,12,0,0.5,2,0,0.3,14.8
2,2016-03-01 10:33:23,2016-03-01 10:55:18,1,7.33,-73.956901550292969,40.779781341552734,1,N,-74.006233215332031,40.705780029296875,1,23.5,0,0.5,2,0,0.3,26.3
1,2016-03-01 10:33:24,2016-03-01 11:09:14,1,10.50,-73.992019653320313,40.731197357177734,1,N,-73.944366455078125,40.842414855957031,1,36.5,0,0.5,10,0,0.3,47.3
2,2016-03-01 10:33:24,2016-03-01 10:45:30,1,1.57,-73.954391479492188,40.781078338623047,1,N,-73.9686279296875,40.762046813964844,1,9.5,0,0.5,1,0,0.3,11.3
2,2016-03-01 10:33:24,2016-03-01 10:50:42,5,2.61,-73.983749389648438,40.75054931640625,1,N,-73.960533142089844,40.772758483886719,1,12.5,0,0.5,2.66,0,0.3,15.96
2,2016-03-01 10:33:24,2016-03-01 10:50:29,6,4.66,-74.008087158203125,40.707683563232422,1,N,-73.979812622070313,40.746517181396484,1,17.5,0,0.5,3,0,0.3,21.3
2,2016-03-01 10:33:24,2016-03-01 10:45:42,1,1.56,-73.975135803222656,40.757724761962891,1,N,-73.960586547851563,40.775241851806641,1,9.5,0,0.5,2.06,0,0.3,12.36
1,2016-03-01 10:33:25,2016-03-01 10:44:43,1,1.90,-73.971244812011719,40.757282257080078,1,N,-73.949531555175781,40.770114898681641,1,9.5,0,0.5,2.05,0,0.3,12.35
2,2016-03-01 10:33:25,2016-03-01 10:56:48,2,8.93,-73.981285095214844,40.751495361328125,1,N,-73.871116638183594,40.7742919921875,1,28,0,0.5,8.58,5.54,0.3,42.92
2,2016-03-01 10:33:25,2016-03-01 10:45:51,1,2.13,-73.970115661621094,40.762611389160156,1,N,-73.988975524902344,40.7366943359375,1,10.5,0,0.5,2.82,0,0.3,14.12
2,2016-03-01 10:33:25,2016-03-01 10:46:03,6,3.16,-74.016082763671875,40.714687347412109,1,N,-73.995918273925781,40.748813629150391,1,12,0,0.5,1,0,0.3,13.8
2,2016-03-01 10:33:26,2016-03-01 10:49:06,2,1.51,-73.980369567871094,40.770175933837891,1,N,-73.970573425292969,40.756763458251953,2,11,0,0.5,0,0,0.3,11.8
2,2016-03-01 10:33:26,2016-03-01 10:42:30,1,1.12,-73.96923828125,40.763893127441406,1,N,-73.959358215332031,40.777168273925781,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-03-01 10:33:26,2016-03-01 10:42:13,1,1.07,-74.008308410644531,40.729873657226563,1,N,-74.010719299316406,40.717796325683594,1,7,0,0.5,2.34,0,0.3,10.14
1,2016-03-01 10:33:27,2016-03-01 10:43:31,1,1.50,-73.962646484375,40.769771575927734,1,N,-73.953384399414063,40.788333892822266,1,9,0,0.5,1.95,0,0.3,11.75
1,2016-03-01 10:33:27,2016-03-01 10:38:43,1,.50,-73.9632568359375,40.77392578125,1,N,-73.966232299804687,40.767948150634766,2,5,0,0.5,0,0,0.3,5.8
1,2016-03-01 10:33:27,2016-03-01 10:47:04,3,2.10,-73.978950500488281,40.750450134277344,1,N,-73.999275207519531,40.731422424316406,1,11,0,0.5,1.77,0,0.3,13.57
2,2016-03-01 10:33:27,2016-03-01 10:51:30,6,1.55,-73.969993591308594,40.759860992431641,1,N,-73.986427307128906,40.747043609619141,1,11.5,0,0.5,3,0,0.3,15.3
1,2016-03-01 10:33:28,2016-03-01 10:45:57,1,1.20,-73.987297058105469,40.738960266113281,1,N,-73.976119995117188,40.749557495117187,2,9.5,0,0.5,0,0,0.3,10.3
2,2016-03-01 10:33:28,2016-03-01 10:40:40,2,.96,-74.001708984375,40.748931884765625,1,N,-73.988983154296875,40.741249084472656,1,6,0,0.5,1.7,0,0.3,8.5
2,2016-03-01 10:33:28,2016-03-01 10:51:28,3,1.92,-73.979118347167969,40.76361083984375,1,N,0,0,2,12,0,0.5,0,0,0.3,12.8
2,2016-03-01 10:33:28,2016-03-01 10:53:15,1,4.85,-73.947509765625,40.779071807861328,1,N,-73.992698669433594,40.742698669433594,1,18,0,0.5,3.76,0,0.3,22.56
2,2016-03-01 10:33:28,2016-03-01 10:55:41,1,1.70,-73.998481750488281,40.724716186523438,1,N,-73.991035461425781,40.733909606933594,1,14.5,0,0.5,3.06,0,0.3,18.36
2,2016-03-01 10:33:28,2016-03-01 11:13:02,2,9.98,-73.863029479980469,40.769329071044922,1,N,-73.982818603515625,40.759437561035156,1,35.5,0,0.5,8.37,5.54,0.3,50.21
1,2016-03-01 10:33:29,2016-03-01 10:36:20,1,.70,-73.965530395507813,40.758628845214844,1,N,-73.969406127929688,40.750091552734375,1,4.5,0,0.5,1.05,0,0.3,6.35
1,2016-03-01 10:33:29,2016-03-01 10:41:15,2,.90,-73.987144470214844,40.760032653808594,1,N,-73.975448608398438,40.760993957519531,1,7,0,0.5,1,0,0.3,8.8
2,2016-03-01 10:33:29,2016-03-01 11:01:15,3,1.39,-73.965858459472656,40.758411407470703,1,N,-73.981101989746094,40.746849060058594,1,16.5,0,0.5,2,0,0.3,19.3
2,2016-03-01 10:33:30,2016-03-01 11:04:48,1,10.45,-73.86322021484375,40.769729614257813,1,N,-73.968788146972656,40.764499664306641,1,32,0,0.5,7.67,5.54,0.3,46.01
2,2016-03-01 10:33:30,2016-03-01 10:40:48,4,.70,-73.968711853027344,40.764629364013672,1,N,-73.977867126464844,40.76300048828125,1,6,0,0.5,1.7,0,0.3,8.5
2,2016-03-01 10:33:31,2016-03-01 10:41:25,5,.61,-74.004356384277344,40.716335296630859,1,N,-74.008430480957031,40.709190368652344,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-03-01 10:33:32,2016-03-01 10:36:49,1,.70,-73.980941772460938,40.752609252929687,1,N,-73.982803344726563,40.745304107666016,1,4.5,0,0.5,1.05,0,0.3,6.35
1,2016-03-01 10:33:32,2016-03-01 10:54:14,1,2.90,-73.969215393066406,40.757564544677734,1,N,-73.975982666015625,40.788013458251953,2,15,0,0.5,0,0,0.3,15.8
2,2016-03-01 10:33:32,2016-03-01 10:50:07,1,2.33,-73.993484497070313,40.742198944091797,1,N,-73.986015319824219,40.768020629882813,1,12,0,0.5,2.56,0,0.3,15.36
2,2016-03-01 10:33:32,2016-03-01 10:41:19,1,.99,-73.962417602539062,40.772930145263672,1,N,-73.968101501464844,40.762420654296875,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-03-01 10:33:32,2016-03-01 10:52:43,1,2.03,-73.979011535644531,40.762058258056641,1,N,-73.993743896484375,40.746536254882813,2,13,0,0.5,0,0,0.3,13.8
2,2016-03-01 10:33:32,2016-03-01 10:45:18,2,1.70,-73.995162963867188,40.743873596191406,1,N,-73.973915100097656,40.750164031982422,1,9.5,0,0.5,2.06,0,0.3,12.36
1,2016-03-01 10:33:33,2016-03-01 10:39:24,1,.70,-73.982315063476563,40.768413543701172,1,N,-73.986885070800781,40.764217376708984,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-03-01 10:33:33,2016-03-01 10:42:46,5,.60,-73.979751586914063,40.761226654052734,1,N,-73.974472045898438,40.756523132324219,1,7,0,0.5,2.34,0,0.3,10.14
2,2016-03-01 10:33:33,2016-03-01 11:23:33,5,10.40,-73.863327026367188,40.769538879394531,1,N,-73.999008178710938,40.733970642089844,1,40.5,0,0.5,9.37,5.54,0.3,56.21
1,2016-03-01 10:33:34,2016-03-01 10:37:29,1,.50,-73.975914001464844,40.7542724609375,1,N,-73.972503662109375,40.760658264160156,2,4.5,0,0.5,0,0,0.3,5.3
1,2016-03-01 10:33:34,2016-03-01 10:44:02,1,1.00,-73.965171813964844,40.772537231445313,1,N,-73.975334167480469,40.760986328125,1,8,0,0.5,0.1,0,0.3,8.9
1,2016-03-01 10:33:34,2016-03-01 11:17:33,1,16.40,-73.782936096191406,40.645023345947266,1,N,-73.943534851074219,40.749584197998047,1,49.5,0,0.5,5,0,0.3,55.3
1,2016-03-01 10:33:34,2016-03-01 10:51:38,1,1.60,-73.997055053710938,40.747211456298828,1,N,-73.979530334472656,40.762676239013672,2,12,0,0.5,0,0,0.3,12.8
1,2016-03-01 10:33:34,2016-03-01 10:54:01,1,4.70,-74.009056091308594,40.704113006591797,1,N,-74.002861022949219,40.755241394042969,1,19,0,0.5,1,0,0.3,20.8
2,2016-03-01 10:33:34,2016-03-01 10:51:11,1,1.86,-73.958992004394531,40.774803161621094,1,N,-73.978530883789063,40.756572723388672,1,12.5,0,0.5,3.99,0,0.3,17.29
1,2016-03-01 10:33:35,2016-03-01 10:39:31,1,.60,-73.999275207519531,40.738243103027344,1,N,-74.007614135742187,40.742908477783203,1,5.5,0,0.5,1.25,0,0.3,7.55
1,2016-03-01 10:33:35,2016-03-01 10:41:18,1,1.00,-74.004478454589844,40.716140747070313,1,N,-74.007431030273437,40.728321075439453,2,7,0,0.5,0,0,0.3,7.8
1,2016-03-01 10:33:36,2016-03-01 11:05:56,1,3.60,-73.991691589355469,40.746456146240234,1,N,-74.011138916015625,40.704113006591797,1,20,0,0.5,2,0,0.3,22.8
2,2016-03-01 10:33:36,2016-03-01 10:54:19,5,6.72,-73.950439453125,40.771289825439453,1,N,-73.94232177734375,40.841941833496094,1,23,0,0.5,4.76,0,0.3,28.56
2,2016-03-01 10:33:36,2016-03-01 10:39:54,1,1.00,-73.955039978027344,40.782508850097656,1,N,-73.949287414550781,40.7730712890625,1,6,0,0.5,0,0,0.3,6.8
2,2016-03-01 10:33:36,2016-03-02 00:00:00,1,1.66,-73.950675964355469,40.771236419677734,1,N,-73.969680786132813,40.759540557861328,1,10,0,0.5,2.7,0,0.3,13.5
2,2016-03-01 10:33:36,2016-03-01 10:50:45,2,1.72,-73.980560302734375,40.730125427246094,1,N,-73.984222412109375,40.747154235839844,1,12,0,0.5,2.56,0,0.3,15.36
1,2016-03-01 10:33:37,2016-03-01 10:50:26,1,2.00,-73.987358093261719,40.729080200195313,1,N,-74.010360717773438,40.719581604003906,2,12,0,0.5,0,0,0.3,12.8
1,2016-03-01 10:33:37,2016-03-01 10:48:54,1,1.90,-73.98626708984375,40.762134552001953,1,N,-74.004684448242188,40.741748809814453,2,11.5,0,0.5,0,0,0.3,12.3
1,2016-03-01 10:33:37,2016-03-01 10:50:31,1,1.90,-73.971290588378906,40.782203674316406,1,N,-73.969429016113281,40.763217926025391,2,12,0,0.5,0,0,0.3,12.8
1,2016-03-01 10:33:37,2016-03-01 10:37:27,1,1.10,-73.946357727050781,40.789169311523438,1,N,-73.936500549316406,40.803829193115234,1,5.5,0,0.5,1.7,0,0.3,8
2,2016-03-01 10:33:37,2016-03-01 10:44:28,1,2.70,-73.95355224609375,40.779579162597656,1,N,-73.952629089355469,40.808158874511719,2,10.5,0,0.5,0,0,0.3,11.3
2,2016-03-01 10:33:38,2016-03-01 10:55:18,1,5.66,-73.97259521484375,40.759101867675781,1,N,-74.008621215820313,40.706817626953125,1,20.5,0,0.5,5.32,0,0.3,26.62
2,2016-03-01 10:33:38,2016-03-01 10:47:38,3,2.75,-73.947738647460938,40.7808837890625,1,N,-73.967193603515625,40.758426666259766,1,12,0,0.5,0.06,0,0.3,12.86
2,2016-03-01 10:33:38,2016-03-01 10:48:04,1,1.86,-73.981559753417969,40.780498504638672,1,N,-73.968833923339844,40.764877319335938,1,10.5,0,0.5,2.26,0,0.3,13.56
2,2016-03-01 10:33:38,2016-03-01 10:43:44,1,.97,-73.981842041015625,40.738388061523438,1,N,-73.990776062011719,40.745983123779297,1,8,0,0.5,1.76,0,0.3,10.56
2,2016-03-01 10:33:38,2016-03-01 10:52:24,6,2.39,-73.966552734375,40.770408630371094,1,N,-73.987358093261719,40.744800567626953,2,13,0,0.5,0,0,0.3,13.8
1,2016-03-01 10:33:39,2016-03-01 10:45:32,2,1.50,-73.955596923828125,40.770088195800781,1,N,-73.973442077636719,40.763858795166016,1,9,0,0.5,1.2,0,0.3,11
1,2016-03-01 10:33:39,2016-03-01 10:46:31,1,2.20,-73.994529724121094,40.766136169433594,1,N,-73.998756408691406,40.741081237792969,2,10.5,0,0.5,0,0,0.3,11.3
2,2016-03-01 10:33:39,2016-03-01 11:02:01,2,2.46,-74.001678466796875,40.741016387939453,1,N,-73.975845336914063,40.763309478759766,1,17.5,0,0.5,3.66,0,0.3,21.96
2,2016-03-01 10:33:39,2016-03-01 10:46:37,2,.87,-73.964767456054688,40.755649566650391,1,N,-73.974098205566406,40.747478485107422,2,9,0,0.5,0,0,0.3,9.8
1,2016-03-01 10:33:40,2016-03-01 10:48:43,1,1.50,-73.977981567382812,40.729415893554688,1,N,-73.977592468261719,40.746635437011719,1,11,0,0.5,2.35,0,0.3,14.15
1,2016-03-01 10:33:40,2016-03-01 10:36:48,1,.50,-73.985054016113281,40.748264312744141,1,N,-73.990989685058594,40.743873596191406,1,4,0,0.5,0.95,0,0.3,5.75
1,2016-03-01 10:33:40,2016-03-01 10:47:21,1,1.70,-73.982200622558594,40.769294738769531,1,N,-73.978408813476563,40.751552581787109,1,10,0,0.5,2.15,0,0.3,12.95
1,2016-03-01 10:33:40,2016-03-01 11:25:29,1,18.20,-73.776824951171875,40.645404815673828,2,N,-73.978240966796875,40.761837005615234,4,52,0,0.5,0,5.54,0.3,58.34
2,2016-03-01 10:33:40,2016-03-01 10:40:06,1,1.65,-73.942054748535156,40.754322052001953,1,N,-73.920120239257813,40.759487152099609,2,7,0,0.5,0,0,0.3,7.8
2,2016-03-01 10:33:40,2016-03-01 10:43:13,1,1.16,-73.9697265625,40.765911102294922,1,N,-73.98297119140625,40.760551452636719,1,8,0,0.5,1.76,0,0.3,10.56
1,2016-03-01 10:33:41,2016-03-01 11:14:48,1,9.20,-73.862922668457031,40.768890380859375,1,Y,-73.984169006347656,40.746189117431641,1,34.5,0,0.5,8.15,5.54,0.3,48.99
1,2016-03-01 10:33:41,2016-03-01 10:59:51,1,11.20,-73.982261657714844,40.761852264404297,1,N,-73.872993469238281,40.774280548095703,2,34,0,0.5,0,5.54,0.3,40.34
1,2016-03-01 10:33:41,2016-03-01 10:36:35,1,.50,-73.982200622558594,40.731815338134766,1,N,-73.976882934570313,40.739307403564453,1,4.5,0,0.5,0,0,0.3,5.3
1,2016-03-01 10:33:41,2016-03-01 10:38:27,1,.50,-73.98699951171875,40.733413696289063,1,N,-73.981590270996094,40.736888885498047,2,5,0,0.5,0,0,0.3,5.8
1,2016-03-01 10:33:42,2016-03-01 10:41:26,1,1.00,-73.978927612304688,40.785243988037109,1,N,-73.967765808105469,40.792949676513672,2,7,0,0.5,0,0,0.3,7.8
1,2016-03-01 10:33:42,2016-03-01 10:46:42,1,1.50,-73.992996215820313,40.736850738525391,1,N,-73.980438232421875,40.748203277587891,1,9.5,0,0.5,2.05,0,0.3,12.35
1,2016-03-01 10:33:42,2016-03-01 10:39:37,1,.90,-73.982696533203125,40.776439666748047,1,N,-73.973052978515625,40.786815643310547,1,6,0,0.5,1.7,0,0.3,8.5
1,2016-03-01 10:33:42,2016-03-01 10:44:35,1,1.00,-73.970947265625,40.750980377197266,1,N,-73.981430053710938,40.755012512207031,2,8,0,0.5,0,0,0.3,8.8
1,2016-03-01 10:33:42,2016-03-01 10:39:50,2,.90,-73.975631713867188,40.740379333496094,1,N,-73.987289428710938,40.738319396972656,1,6,0,0.5,1,0,0.3,7.8
2,2016-03-01 10:33:42,2016-03-01 10:47:37,1,1.66,-73.959571838378906,40.771865844726563,1,N,-73.976249694824219,40.75390625,1,10,0,0.5,2.16,0,0.3,12.96
1,2016-03-01 10:33:43,2016-03-01 10:47:29,1,2.20,-74.012954711914062,40.716438293457031,1,N,-73.995803833007812,40.734691619873047,2,11,0,0.5,0,0,0.3,11.8
2,2016-03-01 10:33:43,2016-03-01 10:55:45,1,1.30,-73.969650268554688,40.750492095947266,1,N,-73.985404968261719,40.748123168945313,2,13.5,0,0.5,0,0,0.3,14.3
2,2016-03-01 10:33:43,2016-03-01 10:54:38,5,5.66,-74.016456604003906,40.707973480224609,1,N,-73.986495971679688,40.745155334472656,1,21.5,0,0.5,2,0,0.3,24.3
1,2016-03-01 10:33:44,2016-03-01 10:42:17,1,1.50,-73.960487365722656,40.781379699707031,1,N,-73.977470397949219,40.776844024658203,2,8,0,0.5,0,0,0.3,8.8
1,2016-03-01 10:33:44,2016-03-01 10:47:47,1,2.20,-73.952995300292969,40.782363891601563,1,N,-73.97412109375,40.759391784667969,1,11,0,0.5,2.95,0,0.3,14.75
1,2016-03-01 10:33:44,2016-03-01 10:39:24,1,.80,-73.995735168457031,40.738712310791016,1,N,-73.998237609863281,40.746761322021484,2,5.5,0,0.5,0,0,0.3,6.3
1,2016-03-01 10:33:44,2016-03-01 10:45:36,1,1.00,-73.992691040039063,40.753208160400391,1,N,-73.980491638183594,40.758636474609375,1,8.5,0,0.5,1.39,0,0.3,10.69
2,2016-03-01 10:33:44,2016-03-01 10:59:18,2,4.20,-74.009284973144531,40.710731506347656,1,N,-73.999427795410156,40.722328186035156,2,20,0,0.5,0,0,0.3,20.8
2,2016-03-01 10:33:44,2016-03-01 10:42:01,3,1.09,-73.967300415039063,40.766498565673828,1,N,-73.956291198730469,40.775569915771484,1,7,0,0.5,1.95,0,0.3,9.75
1,2016-03-01 10:33:45,2016-03-01 10:45:44,1,3.50,-73.94610595703125,40.777565002441406,1,N,-73.976875305175781,40.736270904541016,2,12.5,0,0.5,0,0,0.3,13.3
2,2016-03-01 10:33:45,2016-03-01 11:09:35,5,5.08,-74.006553649902344,40.737049102783203,1,N,-73.953285217285156,40.769340515136719,2,24.5,0,0.5,0,0,0.3,25.3
2,2016-03-01 10:33:45,2016-03-01 10:48:30,1,2.54,-73.981246948242188,40.737033843994141,1,N,-73.956550598144531,40.766811370849609,2,12,0,0.5,0,0,0.3,12.8
2,2016-03-01 10:33:45,2016-03-01 10:54:00,6,1.78,-74.006538391113281,40.743930816650391,1,N,-73.9840087890625,40.749748229980469,1,13.5,0,0.5,2.86,0,0.3,17.16
1,2016-03-01 10:33:46,2016-03-01 10:44:25,1,1.40,-73.988563537597656,40.748466491699219,1,N,-73.969200134277344,40.749721527099609,1,8.5,0,0.5,2,0,0.3,11.3
1,2016-03-01 10:33:46,2016-03-01 10:41:04,1,1.30,-73.966880798339844,40.78863525390625,1,N,-73.955299377441406,40.782646179199219,1,7,0,0.5,1.55,0,0.3,9.35
1,2016-03-01 10:33:46,2016-03-01 10:45:25,1,4.60,-73.782279968261719,40.644672393798828,1,N,-73.821243286132813,40.675567626953125,2,16,0,0.5,0,0,0.3,16.8
